Name,Location,Latitude,Longitude
RJBB,Kansai International Airport,34.416,135.25
RJBD,Nankishirahama Airport,33.666,135.35
RJBH,Hiroshimanishi,34.366,132.433
RJBT,Tajima,35.516,134.8
RJCA,Asahikawa Ab,43.8,142.366
RJCB,Obihiro Airport,42.733,143.216
RJCC,Chitose Ab,42.8,141.666
RJCH,Hakodate Airport,41.766,140.816
RJCJ,Chitose Japanese Air Self Defense Force,42.816,141.683
RJCK,Kushiro Airport,43.033,144.2
RJCM,Memambetsu Airport,43.883,144.166
RJCN,Nakashibetsu Airport,43.566,144.966
RJCO,Sapporo Ab,43.116,141.383
RJCT,Tokachi Japanese Ground Self Defense Force,42.9,143.166
RJCW,Wakkanai Airport,45.4,141.8
RJDC,Yamaguchi Ube Airport,33.933,131.283
RJDM,Metabaru Ab,33.316,130.416
RJDT,Tsushima Airport,34.283,129.333
RJEB,Mombetsu Airport,44.25,143.533
RJEC,Asahikawa Airport,43.666,142.45
RJFA,Ashiya Ab,33.883,130.65
RJFC,Yakushima,30.383,130.666
RJFE,Fukue Airport,32.666,128.833
RJFF,Fukuoka Airport,33.583,130.45
RJFG,Tanegashima Airport,30.55,130.95
RJFK,Kagoshima Airport,31.8,130.716
RJFM,Miyazaki Airport,31.866,131.45
RJFN,Nyutabaru Ab,32.083,131.45
RJFO,Oita Airport,33.483,131.733
RJFR,Kitakyushu Airport,33.833,130.95
RJFS,Saga Airport,33.15,130.3
RJFT,Kumamoto Airport,32.833,130.85
RJFU,Nagasaki Airport,32.916,129.916
RJFW,Sasebo Usn,33.15,129.716
RJFY,Kanoya Ab,31.366,130.833
RJFZ,Tsuiki Ab,33.683,131.05
RJGG,Nagoya Airport,35.25,136.933
RJKA,Amami Airport,28.433,129.716
RJKB,Okinoerabu,27.433,128.7
RJNG,Gifu Ab,35.383,136.866
RJNH,Hamamatsu Ab,34.75,137.7
RJNK,Komatsu Ab,36.383,136.416
RJNT,Toyama Airport,36.65,137.183
RJNY,Shizuhama Ab,34.816,138.3
RJOA,Hiroshima Airport,34.433,132.916
RJOB,Okayama Airport,34.75,133.85
RJOC,Izumo Airport,35.416,132.9
RJOE,Akeno Ab,34.533,136.683
RJOF,Hofu Ab,34.033,131.55
RJOH,Miho Ab,35.483,133.25
RJOI,"MCAS IWAKUNI,JAPAN",34.15,132.233
RJOK,Kochi Airport,33.533,133.666
RJOM,Matsuyama Airport,33.816,132.7
RJOO,Osaka International Airport,34.783,135.45
RJOP,Komatsujima Ab,34.0,134.633
RJOR,Tottori Airport,35.533,134.166
RJOS,Tokushima Ab,34.133,134.616
RJOT,Takamatsu Airport,34.216,134.016
RJOW,Iwami Airport,34.666,131.8
RJOY,Yao Airport,34.6,135.6
RJOZ,Ozuki Ab,34.05,131.05
RJSA,Aomori Airport,40.733,140.7
RJSC,Yamagata Airport,38.416,140.366
RJSF,Fukushima Airport,37.233,140.433
RJSH,Hachinohe Ab,40.55,141.466
RJSI,Hanamaki Airport,39.433,141.133
RJSK,Akita Airport,39.616,140.216
RJSM,Misawa Ab,40.7,141.383
RJSN,Niigata Airport,37.95,139.116
RJSO,Ominato Ab,41.233,141.133
RJSR,Odate-Noshiro Airport,40.183,140.2
RJSS,Sendai Airport,38.133,140.916
RJST,Matsushima Ab,38.4,141.216
RJSU,Kasuminome Ab,38.233,140.916
RJSY,Shonai,38.816,139.783
RJTA,Atsugi United States Naval Air Station,35.45,139.45
RJTC,Tachikawa Ab,35.7,139.4
RJTE,Tateyama Ab,34.983,139.833
RJTF,Chofu Airport,35.666,139.533
RJTH,Hachijojima Airport,33.116,139.783
RJTI,Tokyo Heliport,35.633,139.85
RJTJ,Iruma Ab,35.833,139.416
RJTK,Kisarazu Ab,35.4,139.916
RJTL,Shimofusa Ab,35.8,140.016
RJTO,Oshima Airport,34.783,139.366
RJTR,Zama Airfield,35.516,139.4
RJTT,Tokyo International Airport,35.55,139.783
RJTU,Utsunomiya Ab,36.516,139.866
RJTX,Yokosuka Fwf,35.283,139.666
RJTY,Yokota Ab,35.75,139.35
RKJJ,Kwangju Ab,35.116,126.816
RKJK,Kunsan Ab,35.916,126.616
RKJY,Yosu Airport,34.833,127.616
RKNF,Whang Ryeong,37.75,128.666
RKNN,Kangnung Ab,37.75,128.95
RKNO,Keo Jin,38.466,128.466
RKNR,Kotar Range,37.1,128.9
RKNW,Wonju,37.333,127.95
RKPC,Cheju International Airport,33.5,126.5
RKPK,Pusan / Kimhae International Airport,35.183,128.933
RKPM,Mosulpo Ab,33.2,126.266
RKPS,Sach'On Ab,35.083,128.083
RKPU,Ulsan,35.55,129.316
RKSB,Tonghae Radar Site,37.5,129.133
RKSC,Sv Ri San,37.35,126.916
RKSD,Maesanri,37.35,127.266
RKSF,Seoul / Yongdungp'O Rokaf Wc,37.5,126.933
RKSG,Pyongtaek Ab,36.933,127.0
RKSI,Incheon International Airport,37.466,126.45
RKSJ,Taesong-San,38.2,127.55
RKSM,Seoul E Ab,37.433,127.116
RKSO,Osan Ab,37.1,127.033
RKSP,Paengnyongdo Ab,37.966,124.666
RKSQ,Yeonpyeungdo,37.7,125.7
RKSS,Seoul / Kimp'O International Airport,37.55,126.8
RKSU,Yeoju Range,37.433,127.633
RKSV,Pyoripsan,37.783,126.366
RKSW,Suwon Ab,37.25,127.0
RKTB,Paekado,37.016,126.05
RKTE,Songmu Ab,36.4,127.5
RKTF,Taejon,36.3,127.4
RKTG,Camp Walker H-805,35.85,128.583
RKTH,Pohang Ab,35.983,129.416
RKTI,Jung Won Rok-Ab,37.033,127.883
RKTM,Mangilsan Ab,36.933,126.45
RKTN,Taegu Ab,35.9,128.65
RKTP,Hae Mi,36.4,126.35
RKTS,Sangju,36.416,128.166
RKTU,Chongju Ab,36.7,127.5
RKTW,Woong Cheon,36.2,126.55
RKTY,Yechon Ab,36.633,128.35
ROAH,Naha Airport,26.183,127.65
RODN,Kadena Ab,26.35,127.766
ROIG,Ishigakijima,24.333,124.166
ROKJ,Kumejima,26.333,126.8
ROMY,Miyakojima,24.783,125.283
RORS,Shimoji-Shima Island,24.833,125.15
ROTM,Futenma Marine Corps Air Facility,26.266,127.75
RPLB,Subic Bay Weather Station,14.8,120.266
RPLC,Clarkfield Pampanga International Airport,15.183,120.55
RPLI,Laoag,18.183,120.533
RPLL,Ninoy Aquino Inter-National Airport,14.516,121.0
RPMD,Davao Airport,7.116,125.65
RPMR,Romblon,12.583,122.266
RPMZ,Zamboanga,6.9,122.066
RPVA,Tacloban,11.25,125.0
RPVD,Dumaguete,9.3,123.3
RPVM,Masbate,12.366,123.616
RPVP,Puerto Princesa,9.75,118.733
RPWC,Cotobato,7.166,124.216
SAAC,Concordia Aerodrome,-31.3,-58.016
SAAG,Gualeguaychu Aerodrome,-33.0,-58.616
SAAJ,Junin Aerodrome,-34.55,-60.916
SAAP,Parana Aerodrome,-31.783,-60.483
SAAR,Rosario Aerodrome,-32.916,-60.783
SAAV,Sauce Viejo Aerodrome,-31.7,-60.816
SABE,Aeroparque Bs. As. Aerodrome,-34.566,-58.416
SACO,Cordoba Aerodrome,-31.316,-64.216
SADF,"San Fernando, BA",-34.453,-58.589
SADP,El Palomar Aerodrome,-34.6,-58.6
SAEZ,Ezeiza Aerodrome,-34.816,-58.533
SAME,Mendoza Aerodrome,-32.833,-68.783
SAMM,Malargue Aerodrome,-35.5,-69.583
SAMR,San Rafael Aerodrome,-34.583,-68.4
SANC,Catamarca Aero.,-28.6,-65.766
SANE,Santiago Del Estero Aero.,-27.766,-64.3
SANL,La Rioja Aero.,-29.383,-66.816
SANT,Tucuman Aerodrome,-26.85,-65.1
SANU,San Juan Aerodrome,-31.566,-68.866
SANW,Ceres Aerodrome,-29.883,-61.95
SAOC,Rio Cuarto Aerodrome,-33.116,-64.233
SAOR,Villa Reynolds Aerodrome,-33.733,-65.383
SAOU,San Luis Aerodrome,-33.266,-66.35
SARC,Corrientes Aero.,-27.45,-58.766
SARE,Resistencia Aero.,-27.45,-59.05
SARF,Formosa Aerodrome,-26.2,-58.233
SARI,Iguazu Aerodrome,-25.733,-54.466
SARL,Paso De Los Libres Aerodrome,-29.683,-57.15
SARM,Monte Caseros Aerodrome,-30.266,-57.65
SARP,Posadas Aero.,-27.366,-55.966
SARS,Presidencia Roque Saenz Pena Aerodrome,-26.816,-60.45
SASA,Salta Aerodrome,-24.85,-65.483
SASJ,Jujuy Aerodrome,-24.383,-65.083
SASO,Oran Aerodrome,-23.15,-64.316
SAST,Tartagal Aerodrome,-22.65,-63.816
SATR,"Reconquista, SF",-29.210,-59.690
SAVB,El Bolson Aerodrome,-41.966,-71.516
SAVC,Comodoro Rivadavia Aerodrome,-45.783,-67.5
SAVE,Esquel Aerodrome,-42.933,-71.15
SAVT,Trelew Aerodrome,-43.2,-65.266
SAVV,Viedma Aerodrome,-40.85,-63.016
SAVY,"Puerto Madryn, CHT",-42.759,-65.102
SAWD,Puerto Deseado Aerodrome,-47.733,-65.916
SAWE,Rio Grande B. A.,-53.8,-67.75
SAWG,Rio Gallegos Aerodrome,-51.616,-69.283
SAWH,Ushuaia Aerodrome,-54.8,-68.316
SAWJ,San Julian Aerodrome,-49.316,-67.75
SAWP,Perito Moreno Aerodrome,-46.516,-71.016
SAZA,Azul Airport,-36.75,-59.833
SAZB,Bahia Blanca Aerodrome,-38.733,-62.166
SAZG,General Pico Aerodrome,-35.7,-63.75
SAZM,Mar Del Plata Aerodrome,-37.933,-57.583
SAZN,Neuquen Aerodrome,-38.95,-68.133
SAZR,Santa Rosa Aerodrome,-36.566,-64.266
SAZS,Bariloche Aerodrome,-41.15,-71.166
SAZT,Tandil Aerodrome,-37.233,-59.25
SAZY,Chapelco,-40.083,-71.133
SBAA,Conceicao Do Araguaia,-8.25,-49.283
SBAF,Afonsos Aeroporto,-22.866,-43.366
SBAN,Anapolis Braz-Afb,-16.233,-48.966
SBAR,Aracaju Aeroporto,-10.983,-37.066
SBAT,Alta Floresta Aeroporto,-9.866,-56.1
SBBE,Belem Aeroporto,-1.383,-48.483
SBBG,Bage Aeroporto,-31.35,-54.116
SBBH,Belo Horizonte Aeroporto,-19.85,-43.95
SBBI,Curitiba,-25.433,-49.266
SBBQ,Barbacena,-21.25,-43.766
SBBR,Brasilia Aeroporto,-15.866,-47.933
SBBU,Bauru,-22.316,-49.066
SBBV,"Boa Vista, Boa Vista Intl",2.833,-60.7
SBBW,Barra Do Garcas,-15.866,-52.383
SBCC,Cachimbo,-9.333,-54.95
SBCF,Belo Horizonte,-19.933,-43.933
SBCG,Campo Grande Aeroporto,-20.466,-54.666
SBCI,Maranhao / Carolina Airport,-7.316,-47.466
SBCJ,Carajas / Maraba,-6.116,-50.0
SBCO,Porto Alegre,-30.016,-51.216
SBCP,Campos,-21.75,-41.333
SBCR,Corumba,-19.083,-57.5
SBCT,Curitiba Aeroporto,-25.516,-49.166
SBCV,Caravelas,-17.65,-39.25
SBCY,Cuiaba Aeroporto,-15.65,-56.1
SBCZ,Cruzeiro Do Sul,-7.633,-72.666
SBDN,Presidente Prudente,-22.116,-51.383
SBEG,Eduardo Gomes International,-3.033,-60.05
SBEK,Jacareacanga,-6.266,-57.733
SBES,S. P. Aldeia Aerodrome,-22.816,-42.1
SBFI,Foz Do Iguacu Aeroporto,-25.516,-54.583
SBFL,Florianopolis Aeroporto,-27.666,-48.55
SBFN,Fernando De Noronha,-3.85,-32.416
SBFZ,Fortaleza / pinto Martins,-3.783,-38.533
SBGL,Galeao,-22.816,-43.25
SBGO,Goiania Aeroporto,-16.633,-49.216
SBGR,Guarulhos Civ / Mil,-23.433,-46.466
SBGW,Guaratingueta,-22.783,-45.2
SBHT,Altamira,-3.2,-52.2
SBIH,Itaituba,-4.25,-56.0
SBIL,Ilheus Aeroporto,-14.816,-39.033
SBIZ,Imperatriz,-5.533,-47.5
SBJF,Juiz De Fora,-21.766,-43.35
SBJP,Joao Pessoa,-7.1,-34.866
SBJR,Rio / Jacarepagua,-22.983,-43.366
SBKG,Campina Grande,-7.216,-35.883
SBKP,Campinas Aeroporto,-23.0,-47.133
SBLO,Londrina Aeroporto,-23.333,-51.133
SBLP,Bom Jesus Da Lapa,-13.266,-43.416
SBMA,Maraba,-5.35,-49.15
SBME,Macae,-22.35,-41.766
SBMG,Maringa,-23.416,-51.95
SBMK,Montes Claros,-16.716,-43.866
SBMN,Manaus Aeroporto,-3.15,-59.983
SBMO,Maceio Aeroporto,-9.516,-35.783
SBMQ,Macapa,0.033,-50.05
SBMS,Mocoro / 17 Rosado,-5.2,-37.366
SBMT,Marte Civ / Mil,-23.516,-46.633
SBMY,Manicore,-5.816,-61.3
SBNT,Natal Aeroporto,-5.916,-35.25
SBOI,Oiapoque,3.833,-51.833
SBPA,Porto Alegre Aero-Porto,-30.0,-51.183
SBPB,Parnaiba Aeroporto,-2.916,-41.75
SBPC,Pocos De Caldas,-21.85,-46.566
SBPF,Passo Fundo,-28.25,-52.4
SBPK,Pelotas,-31.866,-52.35
SBPL,Petrolina,-9.35,-40.55
SBPN,Porto Nacional Aeroporto,-10.7,-48.4
SBPP,Ponta Pora Intl,-22.55,-55.7
SBPS,Porto Seguro,-16.433,-39.066
SBPV,Porto Velho Aeroporto,-8.766,-63.916
SBQV,Vitoria Da Conquista,-14.95,-40.883
SBRB,Rio Branco,-10.0,-67.8
SBRF,Recife Aeroporto,-8.066,-34.85
SBRJ,Rio De Janeiro Aeroporto,-22.9,-43.166
SBRP,Leite Lopes / Ribeir,-21.133,-47.783
SBSC,Rio De Janeiro-Santa Cruz Ab,-22.933,-43.716
SBSJ,Sao Jose Dos Campo,-23.233,-45.866
SBSL,Sao Luiz Aeroporto,-2.6,-44.233
SBSM,Santa Maria Aero-Porto,-29.716,-53.7
SBSN,Santarem-Aeroporto,-2.433,-54.716
SBSP,Sao Paulo/Congonhas Aeroporto,-23.616,-46.65
SBST,Santos Aeroporto,-23.933,-46.3
SBSV,Salvador Aeroporto,-12.9,-38.333
SBTE,Teresina Aeroporto,-5.05,-42.816
SBTF,Tefe,-3.366,-64.683
SBTK,Tarauaca,-8.166,-70.766
SBTT,Tabatinga,-3.666,-69.666
SBTU,Tucurui,-3.716,-49.716
SBUA,Sao Gabriel Da Cachoeira,-0.133,-67.083
SBUF,Paulo Afonso,-9.4,-38.216
SBUG,Uruguaiana Aeroporto,-29.783,-57.033
SBUL,Uberlandia,-18.883,-48.233
SBUR,Uberaba,-19.783,-47.966
SBVH,Vilhena Aeroporto,-12.7,-60.1
SBVT,Vitoria Aeroporto,-20.266,-40.283
SBYA,Iauarete,0.616,-69.2
SBYS,Pirassununga,-21.983,-47.333
SCAR,Arica,-18.333,-70.333
SCBA,Balmaceda,-45.916,-71.683
SCCC,Chile Chico,-46.55,-71.7
SCCH,Chillan,-36.566,-72.033
SCCI,Punta Arenas,-53.0,-70.85
SCCY,Coyhaique,-45.583,-72.116
SCDA,Iquique / Diego Arac,-20.533,-70.183
SCEL,Pudahuel,-33.383,-70.783
SCER,Quintero Santiago,-32.783,-71.516
SCFA,Antofagasta,-23.433,-70.433
SCHR,Cochrane,-47.233,-72.55
SCIC,Curico,-34.966,-71.233
SCIE,Concepcion,-36.766,-73.05
SCIP,Isla De Pascua,-27.15,-109.416
SCLL,Vallenar,-28.6,-70.766
SCSE,La Serena,-29.9,-71.2
SCTC,Temuco,-38.75,-72.633
SCTE,Puerto Montt,-41.416,-73.083
SCVD,Valdivia,-39.616,-73.083
SEAM,Ambato / Chachoan,-1.2,-78.566
SECU,Cuenca / Mariscal Lamar,-2.883,-78.983
SEGU,Guayaquil / Simon Bolivar,-2.15,-79.883
SELT,Latacunga,-0.916,-78.616
SEMT,Manta,-0.95,-80.683
SEQU,Quito / Mariscal Sucre,-0.15,-78.483
SESA,Salinas / General Ulpiano Paez,-2.2,-80.983
SEST,San Cristobal Galapagos,-0.9,-89.6
SETU,Tulcan / El Rosal,0.816,-77.7
SFAL,Stanley Airport,-51.683,-57.766
SGAS,Asuncion / Aeropuerto,-25.266,-57.633
SGCO,Concepcion,-23.416,-57.3
SGEN,Encarnacion,-27.316,-55.833
SGES,Aeropuerto Guarany,-25.45,-54.85
SGME,Mariscal Estigarribia,-22.016,-60.6
SKAR,Armenia / El Eden,4.5,-75.716
SKAS,Puerto Asis,0.5,-76.5
SKBG,Bucaramanga / Palonegro,7.1,-73.2
SKBO,Bogota / Eldorado,4.716,-74.15
SKBQ,Barranquilla / Ernestocortissoz,10.883,-74.783
SKBU,Buenaventura,3.85,-76.966
SKCC,Cucuta / Camilo Daza,7.933,-72.516
SKCG,Cartagena / Rafael Nunez,10.45,-75.516
SKCL,Cali / Alfonso Bonillaaragon,3.55,-76.383
SKEJ,Barrancabermeja / Yariguies,7.016,-73.8
SKIB,Ibague / Perales,4.433,-75.15
SKIP,Ipiales / San Luis,0.816,-77.633
SKLC,Apartado / Los Cedros,7.816,-76.7
SKLT,Leticia / Vasquez Cobo,-4.166,-69.95
SKMD,Medellin / Olaya Herrera,6.216,-75.6
SKMR,Monteria / Los Garzones,8.816,-75.85
SKMU,Mitu,1.133,-70.05
SKNV,Neiva / Benito Salas,2.966,-75.3
SKPC,Puerto Carreno / A. Guauquea,6.166,-67.5
SKPE,Pereira / Matecana,4.816,-75.733
SKPP,Popayan / Guillermo,2.466,-76.6
SKPS,Pasto / Antonio Narin,1.416,-77.266
SKPV,Providencia Isla / El Embrujo,13.366,-81.35
SKRG,Rionegro / J. M. Cordova,6.133,-75.433
SKRH,Riohacha / Almirante Padilla,11.533,-72.933
SKSJ,San Jose Del Guaviare,2.566,-72.633
SKSM,Santa Marta / Simon Bolivar,11.133,-74.233
SKSP,San Andres Isla / Sesquicentenario,12.583,-81.716
SKUC,Arauca / Santiago Perez,7.066,-70.733
SKUI,Quibdo / El Carano,5.716,-76.616
SKVP,Valledupar / Alfonso Lopez,10.433,-73.25
SKVV,Villavicencio / Vanguardia,4.166,-73.616
SLAP,Apolo,-14.733,-68.5
SLAS,Ascencion De Guarayos,-15.716,-63.1
SLCA,Camiri,-20.0,-63.533
SLCB,Cochabamba,-17.416,-66.183
SLCN,Charana,-17.583,-69.6
SLCO,Cobija,-11.033,-68.783
SLCP,Concepcion,-16.15,-62.016
SLET,Santa Cruz / El Trompillo,-17.8,-63.183
SLGY,Guayaramerin,-10.816,-65.35
SLJE,San Jose De Chiquitos,-17.8,-60.733
SLJO,San Joaquin,-13.066,-64.816
SLJV,San Javier,-16.266,-62.466
SLLP,La Paz / Alto,-16.516,-68.183
SLMG,Magdalena,-13.333,-64.116
SLOR,Oruro,-17.966,-67.066
SLPO,Potosi,-19.55,-65.733
SLPS,Puerto Suarez,-18.983,-57.816
SLRB,Robore,-18.316,-59.766
SLRI,Riberalta,-11.0,-66.116
SLRQ,Rurrenabaque,-14.466,-67.566
SLRY,Reyes,-14.316,-67.383
SLSA,Santa Ana,-13.766,-65.433
SLSB,San Borja,-14.866,-66.866
SLSI,San Ignacio De Velasco,-16.383,-60.966
SLSM,San Ignacio De Moxos,-14.916,-65.6
SLSU,Sucre,-19.016,-65.3
SLTJ,Tarija,-21.55,-64.7
SLTR,Trinidad,-14.816,-64.916
SLVM,Villamontes,-21.25,-63.45
SLVR,Viru-Viru,-17.633,-63.133
SLYA,Yacuiba,-21.95,-63.65
SMJP,Johan A. Pengel,5.45,-55.183
SOCA,Cayenne / Rochambeau,4.833,-52.366
SPAY,Atalaya,-10.733,-73.783
SPCL,Pucallpa,-8.416,-74.6
SPEO,Chimbote,-9.166,-78.516
SPGM,Tingo Maria,-9.133,-75.95
SPHI,Chiclayo,-6.783,-79.833
SPHO,Ayacucho,-13.133,-74.216
SPHY,Andahuayla,-13.716,-73.35
SPHZ,Anta Huaraz,-9.35,-77.6
SPIM,Lima-Callao / Aerop. Internacional Jorgechavez,-12.0,-77.116
SPJI,Juanjui,-7.216,-76.716
SPJL,Juliaca,-15.483,-70.15
SPJR,Cajamarca,-7.133,-78.466
SPME,Tumbes,-3.55,-80.4
SPMS,Yurimaguas,-5.9,-76.083
SPNC,Huanuco,-9.9,-75.75
SPPY,Chachapoyas,-6.216,-77.833
SPQT,Iquitos,-3.75,-73.25
SPQU,Arequipa,-16.316,-71.55
SPRU,Trujillo,-8.1,-79.033
SPSO,Pisco,-13.75,-76.283
SPST,Tarapoto,-6.45,-76.383
SPTN,Tacna,-18.066,-70.3
SPTU,Puerto Maldonado,-12.633,-69.2
SPUR,Piura,-5.183,-80.6
SPYL,Talara,-4.566,-81.25
SPZO,Cuzco,-13.55,-71.983
SUAA,Melilla,-34.783,-56.25
SUAG,Artigas,-30.383,-56.5
SUCA,Colonia,-34.45,-57.833
SUDU,Durazno,-33.35,-56.5
SULS,Capitan Corbeta,-34.866,-55.1
SUME,Mercedes,-33.25,-58.066
SUMO,Melo,-32.366,-54.216
SUMU,Carrasco,-34.833,-56.0
SUPU,Paysandu,-32.333,-58.033
SURV,Rivera,-30.883,-55.533
SUSO,Salto,-31.383,-57.95
SUTB,Tacuarembo,-31.7,-55.983
SVAC,Acarigua,9.55,-69.233
SVBC,Barcelona,10.116,-64.683
SVBI,Barinas,8.616,-70.216
SVBM,Barquisimeto,10.066,-69.316
SVBS,Maracay-B. A. Sucre,10.25,-67.65
SVCB,Ciudad Bolivar,8.15,-63.55
SVCL,Calabozo,8.933,-67.416
SVCP,Carupano / Gen. Jose,10.666,-63.266
SVCR,Coro,11.416,-69.683
SVCS,Caracas / Oscar Macha,10.3,-66.816
SVCU,Cumana,10.45,-64.183
SVFM,Caracas / La Carlota,10.5,-66.883
SVGD,Guasdualito,7.233,-70.8
SVGI,Guiria,10.583,-62.316
SVGU,Guanare,9.016,-69.733
SVHG,Higuerote,10.466,-66.1
SVJC,Paraguana / Josefa,11.783,-70.15
SVJM,San Juan De Los Morros,9.916,-67.333
SVLF,La Fria,8.25,-72.266
SVLO,La Orchila,11.8,-66.183
SVMC,Maracaibo-La Chinita,10.566,-71.733
SVMD,Merida,8.6,-71.183
SVMG,Margarita / Del Carib,10.916,-63.983
SVMI,Caracas / Maiquetia Aerop. Intl. Simon Bolivar,10.6,-66.983
SVMN,Mene Grande,9.816,-70.933
SVMP,Metropolitano Private,10.133,-66.783
SVMT,Maturin,9.75,-63.183
SVPA,Puerto Ayacucho,5.6,-67.5
SVPC,Pto. Cabello,10.5,-68.0
SVPM,Paramillo Private,7.8,-72.2
SVPR,Guayana / Manuel Car,8.3,-62.733
SVSA,San Antonio Del Tachira,7.85,-72.45
SVSE,Santa Elena De Uairen,4.6,-61.116
SVSO,Sto. Domingo,7.583,-72.066
SVSP,San Felipe,10.283,-68.75
SVSR,San Fernando De Apure,7.9,-67.416
SVST,San Tome Private,8.95,-64.15
SVSZ,Santa Barbara Zulia,8.983,-71.95
SVTM,Tumeremo,7.3,-61.45
SVVA,Valencia,10.166,-67.933
SVVG,El Vigia / Perez Alph,8.633,-71.666
SVVL,Valera,9.35,-70.616
SVVP,Valle De La Pascua,9.216,-66.016
SYCJ,Georgetown/Cheddi Jagan International Airport,6.483,-58.25
TAPA,Vc Bird International Airport Antigua,17.116,-61.783
TBPB,Grantley Adams,13.066,-59.483
TDCF,Canefield Airport,15.533,-61.4
TDPD,Melville Hall Airport,15.533,-61.3
TFFF,Le Lamentin,14.6,-61.0
TFFR,"Le Raizet, Guadeloupe",16.266,-61.516
TGPY,Point Salines Airport,12.0,-61.783
TIST,"Charlotte Amalie St. Thomas, Cyril E. King Airport",18.333,-64.983
TISX,"Christiansted, Henry E. Rohlsen Airport",17.7,-64.8
TJBQ,"Aquadilla, Rafael Hernandez Airport",18.5,-67.133
TJMZ,"Mayaguez, Eugenio Maria de Hostos Airport",18.266,-67.15
TJNR,ROOSEVELT ROADS PUERTO RICO,18.25,-65.633
TJPS,"Ponce, Mercedita Airport",18.016,-66.566
TJSJ,"San Juan, Luis Munoz Marin International Airport",18.45,-66.0
TKPK,Golden Rock,17.3,-62.683
TKPN,Charlestown / Newcast,17.2,-62.583
TLPC,Vigie,14.016,-61.0
TLPL,Hewanorra International Airport,13.75,-60.95
TNCA,Queen Beatrix Airport,12.5,-70.016
TNCB,"Flamingo Airport, Bonaire",12.15,-68.283
TNCC,"Hato Airport, Curacao",12.2,-68.966
TNCE,Roosevelt Airport Saint Eustatius,17.483,-62.983
TNCM,"Juliana Airport, Saint Maarten",18.05,-63.116
TQPF,Wallblake,18.204,-63.055
TTCP,Crown Pt./ Scarborou,11.15,-60.85
TTPP,"Piarco International Airport, Trinidad",10.616,-61.35
TUPJ,"Beef Island, Tortola",18.45,-64.533
TVSV,Arnos Vale,13.133,-61.2
TXKF,Bermuda,32.366,-64.683
UAAA,Almaty,43.233,76.933
UACC,Astana,51.2,71.45
UAFM,Bishkek/Manas Airport,42.85,74.583
UAII,Shymkent,42.316,69.7
UAKK,Karaganda,49.8,73.15
UAOO,Kzyl-Orda,44.85,65.5
UARR,Uralsk,51.25,51.283
UATE,Aktau,43.87,51.1
UATT,Aktjubinsk,50.283,57.15
UAUU,Kostanay,53.206,63.550
UBBB,Baku / Bine Airport,40.45,50.066
UBBG,Gyanca Airport,40.733,46.4
UEEE,Jakutsk,62.016,129.716
UELL,Cul'Man,56.833,124.866
UERP,Polyarny,66.400,112.030
UERR,Mirny,62.53,114.03
UEST,Tiksi,71.7,128.9
UGGG,Tbilisi,41.683,44.95
UHHH,Habarovsk,48.516,135.166
UHMA,Anadyr,64.783,177.566
UHMD,Buhta Providenja,64.416,-173.233
UHMM,Magadan,59.55,150.783
UHPP,Petropavlovsk-Kamchatskij,53.083,158.583
UHSS,Yuzhno-Sakhalinsk,46.95,142.716
UHWW,Vladivostok,43.116,131.933
UIAA,Chita,52.083,113.483
UIBB,Bratsk / Irkutsk,56.370,101.698
UIII,Irkutsk,52.266,104.316
UIUU,Ulan-Ude,51.833,107.6
UKBB,Boryspil,50.333,30.966
UKCC,Donetsk,48.083,37.75
UKDD,Dnipropetrovs'k,48.533,34.666
UKDE,Zaporizhzhia / Mokraya,47.867,35.316
UKDR,Krivyy Rih / Dnipropetrovs'k,48.05,33.22
UKFF,Simferopol,44.683,34.133
UKHH,Kharkiv,49.966,36.133
UKKE,Cherkasy,49.416,31.996
UKKK,Kyiv,50.4,30.566
UKKM,Hostomel,50.600,30.193
UKLI,Ivano-Frankivsk,48.884,24.686
UKLL,L'Viv,49.816,23.95
UKLN,Chernovsty,48.26,25.981
UKLR,Rivne,50.583,26.133
UKLU,Uzhhorod,48.634,22.264
UKON,Mykolaiv,47.058,31.920
UKOO,Odesa,46.433,30.766
ULAA,Arhangel'Sk,64.5,40.733
ULAK,Kotlas,61.233,46.716
ULLI,St. Peterburg,59.966,30.3
ULMM,Murmansk,68.966,33.05
ULOL,Velikie Luki,56.35,30.616
ULWW,Vologda,59.316,39.916
UMBB,Brest,52.108,23.896
UMGG,Gomel',52.526,31.018
UMII,Vitebsk,55.166,30.216
UMKK,Kaliningrad/Khrabrovo Airport,54.72,20.5
UMMG,Grodno,53.601,24.055
UMMM,Loshitsa / Minsk International 1,53.865,27.541
UMMS,Minsk,53.933,27.633
UNAA,Abakan,53.75,91.4
UNBB,Barnaul,53.433,83.516
UNEE,Kemerovo,55.329,86.08
UNOO,Omsk,54.966,73.3
UNWW,Novokuznetsk,53.733,87.183
URKA,Anapa / Vitiazevo,44.9,37.316
URKK,Krasnodar,45.033,39.15
URMM,Mineral'Nye Vody,44.233,43.066
URMN,Nalchik,43.512,43.636
URMT,Stavropol / Shpakovskoye,45.333,42.0
URRR,Rostov-Na-Donu,47.266,39.816
URSS,Adler,43.433,39.9
URWA,Astrakhan,46.283,48.006
URWI,Elista,46.366,44.333
URWW,Volgograd,48.783,44.366
USCC,Chelyabinsk-Balandino,55.166,61.4
